,address,latitude,longitude
3923,631 CHOA CHU KANG NTH 6,1.39660961102945,103.748105174635
3924,705 CHOA CHU KANG ST 53,1.39036325274643,103.746124351793
3925,563 CHOA CHU KANG ST 52,1.39566918442117,103.745726064367
3926,790 CHOA CHU KANG NTH 6,1.39593012616265,103.749730898271
3927,225 CHOA CHU KANG CTRL,1.38109065348717,103.744889593727
3928,233 CHOA CHU KANG CTRL,1.3803055953649,103.747293951775
3929,621 CHOA CHU KANG ST 62,1.39914640891261,103.747205206781
3930,608 CHOA CHU KANG ST 62,1.39846759912749,103.744645761889
3931,150 JLN TECK WHYE,1.3782034938093,103.75645151021
3932,157 JLN TECK WHYE,1.37918786548209,103.756782882659
3933,803C KEAT HONG CL,1.37338731917488,103.744026034489
3934,223 BT BATOK EAST AVE 3,1.34801554533173,103.753397257075
3935,51 LENGKOK BAHRU,1.28761342749689,103.812272124073
3936,80C TELOK BLANGAH ST 31,1.27349435644809,103.807229362471
3937,59 TELOK BLANGAH HTS,1.2753534329115,103.813588303131
3938,50 TELOK BLANGAH DR,1.27309040956353,103.810143564301
3939,53 LENGKOK BAHRU,1.28884723459282,103.813450564855
3940,36 JLN RUMAH TINGGI,1.28850155447192,103.808776830683
3941,101 HENDERSON CRES,1.29071799751539,103.821625207737
3942,4A BOON TIONG RD,1.28667370705366,103.832481682655
3943,125 BT MERAH VIEW,1.28505731692304,103.823812008891
3944,139 JLN BT MERAH,1.27907853356834,103.826785281335
3945,27B JLN MEMBINA,1.28290865549123,103.824868037687
3946,121 KIM TIAN PL,1.28270270194687,103.828491163221
3947,48 TELOK BLANGAH DR,1.27234669758392,103.810554542558
3948,73 TELOK BLANGAH HTS,1.27573843980494,103.80918938464
3949,107 BT PURMEI RD,1.27310165475122,103.824508572172
3950,138 JLN BT MERAH,1.27842357024921,103.826237590943
3951,78 INDUS RD,1.29130442807028,103.827447793798
3952,2 EVERTON PK,1.27741630337522,103.839330846341
3953,115 BT PURMEI RD,1.27535201369639,103.826950180582
3954,526 BT BATOK ST 51,1.3571882058688,103.751123943023
3955,289A BT BATOK ST 25,1.34448980917027,103.760517162484
3956,140 BT BATOK ST 11,1.35076586646897,103.74385553747
3957,133 JLN BT MERAH,1.27955093259631,103.82740093837
3958,28 JLN KLINIK,1.28789877031281,103.828203629292
3959,26 JLN KLINIK,1.2881713453856,103.828454024092
3960,43 TELOK BLANGAH RISE,1.27037951175815,103.823235972289
3961,31 TELOK BLANGAH RISE,1.27239732679697,103.820832735739
3962,124A BT MERAH VIEW,1.28488704625843,103.82278181902
3963,488 SEGAR RD,1.38952670931463,103.771409031633
3964,631 SENJA RD,1.38662658656793,103.760257710151
3965,443B FAJAR RD,1.38101722786729,103.769595216738
3966,511 JELAPANG RD,1.38781353239945,103.768439867751
3967,171 GANGSA RD,1.37896953663304,103.766375003722
3968,152 GANGSA RD,1.3752246947281,103.765922512219
3969,423 FAJAR RD,1.38539699350939,103.769211131634
3970,406 FAJAR RD,1.38185025770492,103.767573058956
3971,545 BT PANJANG RING RD,1.38159642060888,103.763496336507
3972,633B SENJA RD,1.38516970673292,103.758529145929
3973,627 SENJA RD,1.38553502172905,103.759378313644
3974,526 JELAPANG RD,1.38545862945551,103.765218708925
3975,514 JELAPANG RD,1.38758753212601,103.767385364804
3976,515 JELAPANG RD,1.38820615707893,103.767265836753
3977,177 LOMPANG RD,1.38038712496611,103.76535460069
3978,121 PENDING RD,1.37720047788648,103.769852814329
3979,202 PETIR RD,1.37219171423657,103.77484799254
3980,476 SEGAR RD,1.38889498981622,103.772905851405
3981,483 SEGAR RD,1.38879725090534,103.772126026054
3982,650 SENJA LINK,1.38691070954118,103.763310183378
3983,623 SENJA RD,1.38625610118184,103.762201338577
3984,656 SENJA RD,1.38761134448697,103.764588708773
3985,132 CASHEW RD,1.37427380230521,103.770688640795
3986,436 FAJAR RD,1.38225913645163,103.770268856173
3987,402 FAJAR RD,1.38031226320182,103.768073595
3988,417 FAJAR RD,1.38394433275237,103.768093178816
3989,609 BT PANJANG RING RD,1.38285734125021,103.762010135941
3990,276 BANGKIT RD,1.37622287943252,103.775700265583
3991,273 BANGKIT RD,1.37757321095782,103.775352835173
3992,272 BANGKIT RD,1.37757317337748,103.774462082623
3993,277 BANGKIT RD,1.37606226195911,103.775010615964
3994,231 PENDING RD,1.37602906861135,103.772784291707
3995,407 FAJAR RD,1.38144471081245,103.768305890206
3996,506 JELAPANG RD,1.3870334545891,103.768120654409
3997,501 JELAPANG RD,1.38311473581979,103.766989879033
3998,534 JELAPANG RD,1.38442024544603,103.764216360638
3999,217 PETIR RD,1.37490882252027,103.773547827473
4000,487 SEGAR RD,1.38917306201936,103.771106197699
4001,248 KIM KEAT LINK,1.33136716741014,103.855879359987
4002,258 KIM KEAT AVE,1.33284519984898,103.85782877187
4003,202 TOA PAYOH NTH,1.34152911615925,103.849589127712
4004,179 TOA PAYOH CTRL,1.3339009997633,103.850092878516
4005,79E TOA PAYOH CTRL,1.33472713626235,103.849822984337
4006,14B LOR 7 TOA PAYOH,1.33573887362341,103.858408403539
4007,193 LOR 4 TOA PAYOH,1.33159005591995,103.851295104405
4008,191 LOR 4 TOA PAYOH,1.33189327620475,103.851025403234
4009,154 LOR 2 TOA PAYOH,1.3332878303261,103.846165629616
4010,250 KIM KEAT LINK,1.33199426583747,103.856650727575
4011,139B LOR 1A TOA PAYOH,1.33671109109394,103.843878159336
4012,82 LOR 4 TOA PAYOH,1.33602016892329,103.848513782194
4013,101B LOR 2 TOA PAYOH,1.33959884500115,103.847605414427
4014,16 MARSILING LANE,1.44229782292057,103.777878520479
4015,22 MARSILING DR,1.44189730082889,103.774373791954
4016,23 MARSILING DR,1.44153974863437,103.773299897996
4017,32 MARSILING DR,1.44337609766218,103.772918129019
4018,15 MARSILING LANE,1.44192560223859,103.778158395764
4019,85B LOR 4 TOA PAYOH,1.33628535194303,103.848443049823
4020,85C LOR 4 TOA PAYOH,1.33628570919032,103.8474794394
4021,159 LOR 1 TOA PAYOH,1.3307454292856,103.845601223103
4022,128 LOR 1 TOA PAYOH,1.33781616112252,103.844214270088
4023,113 LOR 1 TOA PAYOH,1.34128334016832,103.844605484696
4024,124 LOR 1 TOA PAYOH,1.33864876713615,103.844627302235
4025,18 LOR 7 TOA PAYOH,1.33575723665506,103.856789628423
4026,106 POTONG PASIR AVE 1,1.33410033566662,103.868171273744
4027,23 TOA PAYOH EAST,1.33455570085904,103.857191175608
4028,17 JOO SENG RD,1.33622198644093,103.88110329747
4029,15 JOO SENG RD,1.33550132176622,103.880231498548
4030,12A MARSILING LANE,1.44131726915198,103.778405129794
4031,754 WOODLANDS CIRCLE,1.44528901712634,103.793928766431
4032,26 MARSILING DR,1.44196307936869,103.773221768066
4033,793 WOODLANDS AVE 6,1.44239411276294,103.802849502125
4034,617 WOODLANDS AVE 4,1.43389740955882,103.795730926437
4035,780C WOODLANDS CRES,1.44911111477951,103.801346682135
4036,528 WOODLANDS DR 14,1.43148927213394,103.792558417494
4037,532 WOODLANDS DR 14,1.43080005523895,103.792373236242
4038,131 MARSILING RISE,1.43847983955609,103.778613439344
4039,780B WOODLANDS CRES,1.448942460118,103.801016266355
4040,570B WOODLANDS AVE 1,1.43106395458307,103.790454078756
4041,887C WOODLANDS DR 50,1.43713355325158,103.794671398859
4042,155 WOODLANDS ST 13,1.43473447528056,103.774586932224
4043,102 WOODLANDS ST 13,1.43608294925148,103.781199565987
4044,145 WOODLANDS ST 13,1.4361178671849,103.773245421824
4045,702 WOODLANDS DR 40,1.44186517338882,103.796513726232
4046,357 TAMPINES ST 33,1.35401954349057,103.961599844443
4047,319 TAMPINES ST 33,1.35086520634088,103.956396069577
4048,301 TAMPINES ST 32,1.35336372874342,103.955477865389
4049,206 TAMPINES ST 21,1.35086005592172,103.952352388168
4050,264 TAMPINES ST 21,1.35280486315014,103.951145717078
4051,266 TAMPINES ST 21,1.35196574894384,103.950237717969
4052,432 TAMPINES ST 41,1.35887571395227,103.950535549557
4053,450C TAMPINES ST 42,1.35713537771761,103.952252237838
4054,443 TAMPINES ST 43,1.35883952253242,103.951899349516
4055,461 TAMPINES ST 44,1.3588395485276,103.954351586053
4056,491D TAMPINES ST 45,1.36246541056514,103.954684825183
4057,725 TAMPINES ST 71,1.35698450686671,103.935334502197
4058,708 TAMPINES ST 71,1.35799200738946,103.936892456311
4059,888 TAMPINES ST 81,1.35090347766615,103.931049949489
4060,818 TAMPINES ST 81,1.34797229492491,103.93683820272
4061,836 TAMPINES ST 82,1.35057689370412,103.935204807585
4062,842 TAMPINES ST 82,1.35173850943011,103.935952386296
4063,842H TAMPINES ST 82,1.35161667861579,103.937070511177
4064,251 TAMPINES ST 21,1.35275541922653,103.948119177521
4065,862A TAMPINES ST 83,1.35506376155743,103.936507216423
4066,883 TAMPINES ST 84,1.35185622978388,103.932939029289
4067,148 SIMEI ST 1,1.34626694058524,103.955964816441
4068,168B SIMEI LANE,1.34261198398468,103.958768059936
4069,915 TAMPINES ST 91,1.3486056231626,103.939564083361
4070,929 TAMPINES ST 91,1.34639172413315,103.93961398508
4071,166 TAMPINES ST 12,1.34882100651553,103.946433351076
4072,845 TAMPINES ST 83,1.35218255588167,103.934926756252
4073,854 TAMPINES ST 82,1.35302683671628,103.936584448142
4074,825 TAMPINES ST 81,1.34943750941993,103.932787706747
4075,827 TAMPINES ST 81,1.34972149544046,103.933719246104
4076,826 TAMPINES ST 81,1.34927794715578,103.933768905771
4077,133 SIMEI ST 1,1.34731366588756,103.955678504969
4078,123 SIMEI ST 1,1.34531520025535,103.953180072543
4079,231 SIMEI ST 4,1.34360960148098,103.956903452364
4080,243 SIMEI ST 5,1.34381960293274,103.954994175983
4081,907 TAMPINES AVE 4,1.35061228147276,103.939397414558
4082,806 TAMPINES AVE 4,1.34554033527408,103.936875522387
4083,879B TAMPINES AVE 8,1.35158903554129,103.928804430639
4084,485B TAMPINES AVE 9,1.35984427795017,103.956436060173
4085,486B TAMPINES AVE 9,1.35919256321783,103.956796780851
4086,523D TAMPINES CTRL 7,1.35935847028614,103.938908760398
4087,519B TAMPINES CTRL 8,1.35743365377488,103.940051716546
4088,841 TAMPINES ST 83,1.35160924133047,103.934497019359
4089,842G TAMPINES ST 82,1.35207674741611,103.937111715862
4090,858 TAMPINES AVE 5,1.3542933216388,103.937594965945
4091,865 TAMPINES ST 83,1.35389242521044,103.934251462733
4092,856 TAMPINES ST 82,1.35344324893831,103.936557632514
4093,496B TAMPINES ST 43,1.36123685622591,103.950996094324
4094,730 TAMPINES ST 71,1.35670606456436,103.933499180009
4095,707 TAMPINES ST 71,1.35764787653833,103.936890975165
4096,489B TAMPINES ST 45,1.36132334023489,103.95746980781
4097,336 TAMPINES ST 32,1.35250474068468,103.960324224132
4098,426 TAMPINES ST 41,1.35957478152808,103.947930045838
4099,427 TAMPINES ST 41,1.35954388945989,103.948530438356
4100,498A TAMPINES ST 45,1.36154056659103,103.958057419898
4101,498J TAMPINES ST 45,1.36323538538961,103.956894060229
4102,737 TAMPINES ST 72,1.35894130604965,103.934006650369
4103,895 TAMPINES ST 81,1.34778263902831,103.931593522645
4104,889 TAMPINES ST 81,1.34991348311537,103.931049462008
4105,56 LOR 4 TOA PAYOH,1.33702929645869,103.850382795362
4106,52 LOR 6 TOA PAYOH,1.33824914332833,103.852481978622
4107,194 KIM KEAT AVE,1.33093933675526,103.858181909317
4108,492C TAMPINES ST 45,1.36342461933236,103.953941069939
4109,493E TAMPINES ST 43,1.36265958374201,103.952012448684
4110,875 TAMPINES ST 84,1.35268528055944,103.932006515285
4111,925 TAMPINES ST 91,1.34642313830126,103.940969858247
4112,120 SIMEI ST 1,1.34488867578581,103.953241348812
4113,113 SIMEI ST 1,1.34285425567354,103.94988040818
4114,366 TAMPINES ST 34,1.35761758572121,103.961378989065
4115,910 TAMPINES ST 91,1.34981662888398,103.938742161124
4116,933 TAMPINES ST 91,1.34524172287507,103.939098694607
4117,871B TAMPINES ST 86,1.35651147306916,103.931956767677
4118,882 TAMPINES ST 84,1.35204684938015,103.933462049385
4119,494B TAMPINES AVE 9,1.3630082896792,103.952704897774
4120,505 TAMPINES CTRL 1,1.3555484823662,103.945616071023
4121,522C TAMPINES CTRL 7,1.35800481305316,103.939416135735
4122,523C TAMPINES CTRL 7,1.35988670789408,103.938870018657
4123,114 TAMPINES ST 11,1.34597162499396,103.946759997114
4124,256 TAMPINES ST 21,1.35323572708512,103.949946614899
4125,356 TAMPINES ST 33,1.35440066551432,103.961454818751
4126,706 WOODLANDS DR 40,1.43977845720471,103.796686826798
4127,604 WOODLANDS DR 42,1.43713528912593,103.796372151079
4128,446 TAMPINES ST 42,1.35794464402799,103.950999070017
4129,661 YISHUN AVE 4,1.42201523201179,103.840714295544
4130,766 YISHUN AVE 3,1.42470239952978,103.833949786818
4131,768 YISHUN AVE 3,1.42436151334868,103.833940260983
4132,778 YISHUN AVE 2,1.42220846081279,103.833791098596
4133,425 YISHUN AVE 11,1.42242242128485,103.848326515766
4134,753 YISHUN ST 72,1.426987042197,103.834627470285
4135,443 YISHUN AVE 11,1.42381002085379,103.844973012516
4136,439 YISHUN AVE 11,1.42199326349606,103.84614699943
4137,663 YISHUN AVE 4,1.41988631262944,103.84005176953
4138,709 YISHUN AVE 5,1.4285690021208,103.827735428264
4139,390 YISHUN AVE 6,1.42921279276692,103.848403863548
4140,401 YISHUN AVE 6,1.42703376622136,103.847088611879
4141,317A YISHUN AVE 9,1.43450592896688,103.843292004282
4142,250 YISHUN AVE 9,1.43553062556873,103.84167355912
4143,246 YISHUN AVE 9,1.43509085774181,103.84269104902
4144,622 YISHUN RING RD,1.41834281775212,103.835022881174
4145,736 YISHUN ST 72,1.42865838624933,103.831727606169
4146,143 YISHUN RING RD,1.43100259364042,103.831093779909
4147,114 YISHUN RING RD,1.43413792566359,103.827020312888
4148,796A YISHUN RING RD,1.41935683056407,103.833073416324
4149,139 YISHUN RING RD,1.43165616021317,103.831319107107
4150,735 YISHUN ST 72,1.42892493142687,103.83124139277
4151,316A YISHUN AVE 9,1.43335530681195,103.842705084631
4152,704 YISHUN AVE 5,1.42923420821389,103.828880603195
4153,707 YISHUN AVE 5,1.42893488907136,103.827716191445
4154,115 YISHUN RING RD,1.43456484461254,103.827973678337
4155,123 YISHUN ST 11,1.43453686287322,103.831779326315
4156,129 YISHUN ST 11,1.43371166670509,103.831815032172
4157,233 YISHUN ST 21,1.43494883445469,103.83815958338
4158,267 YISHUN ST 22,1.43700876313102,103.839334314039
4159,268 YISHUN ST 22,1.43721769707281,103.839506264439
4160,333B YISHUN ST 31,1.43195783277463,103.845379076263
4161,336B YISHUN ST 31,1.43137338046797,103.844331402418
4162,454 YISHUN ST 41,1.41992025972747,103.845223000987
4163,629 YISHUN ST 61,1.41839680437318,103.837739340409
4164,357 YISHUN RING RD,1.42590766387746,103.845994782831
4165,120 YISHUN RING RD,1.43482138833722,103.829347800986
4166,240 YISHUN RING RD,1.43269871879609,103.839369131479
4167,809 YISHUN RING RD,1.41662772263239,103.830740906951
4168,873 YISHUN ST 81,1.4146948005698,103.836950254279
4169,241 YISHUN RING RD,1.43212015583779,103.839123120521
4170,115B YISHUN RING RD,1.43344153477202,103.827060237241
4171,154 YISHUN ST 11,1.43151402272611,103.834321462185
4172,505D YISHUN ST 51,1.41883284175427,103.844225827265
4173,603 YISHUN ST 61,1.42205684515085,103.835660125996
4174,392 YISHUN AVE 6,1.42869782501371,103.849200667368
4175,405 YISHUN AVE 6,1.42684012912743,103.849273522587
4176,359 YISHUN RING RD,1.42741919415677,103.845702193715
4177,355 YISHUN RING RD,1.42540416849826,103.844843123768
4178,643 YISHUN ST 61,1.42133515867973,103.837436986724
4179,606 YISHUN ST 61,1.42133417332717,103.836318252115
4180,449 YISHUN RING RD,1.42260229629233,103.844247701105
4181,224 YISHUN ST 21,1.43463286013578,103.835208223916
4182,366 YISHUN RING RD,1.428839245144,103.845809916163
4183,237 YISHUN RING RD,1.43345412197149,103.83891867844
4184,634 YISHUN ST 61,1.41893026318493,103.83910011003
4185,636 YISHUN ST 61,1.41979749251089,103.839312786121
4186,716 YISHUN ST 71,1.4261572567369,103.827449412667
4187,764 YISHUN ST 72,1.42536571874248,103.833981402319
4188,866 YISHUN ST 81,1.41473228652974,103.837338971817
4189,872 YISHUN ST 81,1.41354510226183,103.836970731273
4190,429 WOODLANDS ST 41,1.42661684900233,103.772948569562
4191,872 WOODLANDS ST 81,1.44408730145683,103.789811521995
4192,824 WOODLANDS ST 81,1.43923268770834,103.788699943987
4193,873 WOODLANDS ST 81,1.44329522897943,103.789746799666
4194,408 WOODLANDS ST 41,1.42885252556682,103.772369189958
4195,413 WOODLANDS ST 41,1.42777471473111,103.772774411973
4196,427 WOODLANDS ST 41,1.42729507942919,103.772494639198
4197,113 WOODLANDS ST 13,1.43801404529215,103.78122891909
4198,168 WOODLANDS ST 11,1.43295934850925,103.776737651554
4199,123 MARSILING RISE,1.43911242302221,103.778949135126
4200,370 WOODLANDS AVE 1,1.43254270511027,103.787387733968
4201,844 WOODLANDS AVE 4,1.44392522478237,103.793219046325
4202,764 WOODLANDS CIRCLE,1.44525012550107,103.796811169876
4203,520 WOODLANDS DR 14,1.43417410308188,103.792397305065
4204,542 WOODLANDS DR 16,1.42773187485332,103.793625057871
4205,623 WOODLANDS DR 52,1.43484925635895,103.798922420494
4206,894B WOODLANDS DR 50,1.43599988401928,103.789507807781
4207,895C WOODLANDS DR 50,1.43566901015181,103.792604837224
4208,681D WOODLANDS DR 62,1.4399996612522,103.803592354961
4209,796 WOODLANDS DR 72,1.44319506782604,103.803052483143
4210,682C WOODLANDS DR 73,1.44075549422421,103.804264107553
4211,580 WOODLANDS DR 16,1.43058440482082,103.796276091664
4212,832 WOODLANDS ST 83,1.43966937766405,103.790761499462
4213,838 WOODLANDS ST 82,1.44189998412018,103.791233552562
4214,862 WOODLANDS ST 83,1.43995508428159,103.795048909553
4215,797 WOODLANDS DR 72,1.44365656317263,103.803047711815
4216,893C WOODLANDS DR 50,1.43631842730197,103.790460126264
4217,893A WOODLANDS DR 50,1.43684431239404,103.79061311257
4218,788 WOODLANDS AVE 6,1.44325087424125,103.801771693652
4219,347B YISHUN AVE 11,1.42749509336445,103.842377140401
4220,789 YISHUN AVE 2,1.42054246920571,103.834167489815
4221,361 WOODLANDS AVE 5,1.43390675630046,103.784818819684
4222,831 WOODLANDS ST 83,1.43935738527727,103.791456748597
4223,701 WOODLANDS DR 40,1.44179708204768,103.796074026236
4224,786C WOODLANDS DR 60,1.44581867717204,103.80106885347
4225,684C WOODLANDS DR 62,1.44140171851717,103.803998172951
4226,874 WOODLANDS ST 82,1.44293234437699,103.7895456612
4227,894C WOODLANDS DR 50,1.43563853621561,103.790326073447
4228,899B WOODLANDS DR 50,1.43613334812003,103.795264283363
4229,897C WOODLANDS DR 50,1.43574395739063,103.794134055957
4230,549 WOODLANDS DR 44,1.43178572126544,103.79448461206
4231,687B WOODLANDS DR 75,1.44188539470704,103.807161942037
4232,634 WOODLANDS RING RD,1.43626628875804,103.802942658182
4233,173 WOODLANDS ST 13,1.43296723097781,103.777807451472
4234,162 WOODLANDS ST 13,1.43302886817123,103.773134083234
4235,870 WOODLANDS ST 81,1.44337343863147,103.788716250621
4236,775 YISHUN RING RD,1.4225317123525,103.832185532563
4237,407 TAMPINES ST 41,1.35819601830911,103.945015695225
4238,9 HOLLAND AVE,1.3075559256341,103.794443576453
4239,12 HOLLAND AVE,1.30935284651406,103.794873297267
4240,2 GHIM MOH RD,1.31237872986354,103.786971451599
4241,3 GHIM MOH RD,1.31199891286265,103.787189701148
4242,94 C'WEALTH DR,1.30558616281108,103.800743580931
4243,21 DOVER CRES,1.30703602610859,103.784633269754
4244,166 STIRLING RD,1.29069965982212,103.802362949625
4245,7A C'WEALTH AVE,1.30679184695836,103.794899226373
4246,272A PUNGGOL WALK,1.40314525876874,103.900666001893
4247,213B PUNGGOL WALK,1.40071962129705,103.898484713692
4248,196C PUNGGOL FIELD,1.39927958510349,103.907497649822
4249,201D PUNGGOL FIELD,1.3996843207221,103.903378057073
4250,110D PUNGGOL FIELD,1.39500071174513,103.910206023671
4251,110A PUNGGOL FIELD,1.39612400306258,103.909283681189
4252,259A PUNGGOL FIELD,1.40382339950391,103.895547769394
4253,266A PUNGGOL WAY,1.40596071590593,103.897970713861
4254,265D PUNGGOL WAY,1.40482604982361,103.89830171747
4255,187 PUNGGOL CTRL,1.39875203407677,103.910880669271
4256,83 C'WEALTH CL,1.30467866112528,103.800423584746
4257,85 C'WEALTH CL,1.30407495261872,103.79933169089
4258,113 C'WEALTH CRES,1.30674648149908,103.797955728951
4259,110 C'WEALTH CRES,1.30679892406231,103.798657169107
4260,405 ADMIRALTY LINK,1.45330313326203,103.816136256252
4261,491 ADMIRALTY LINK,1.45611278902566,103.817716592062
4262,353A ADMIRALTY DR,1.45053763016096,103.819135455324
4263,55 STRATHMORE AVE,1.29338294925716,103.809330719416
4264,13 GHIM MOH RD,1.30970737767411,103.789099862759
4265,59 STRATHMORE AVE,1.29318964398969,103.81125258838
4266,181 STIRLING RD,1.29438213198317,103.805560246494
4267,593A MONTREAL LINK,1.45154716074707,103.827907536375
4268,30A HOLLAND CL,1.30746713753285,103.797185890929
4269,619B PUNGGOL DR,1.4028812272329,103.911042035521
4270,663C PUNGGOL DR,1.40036549350585,103.91763192338
4271,612B PUNGGOL DR,1.40493858379942,103.908157161266
4272,642B PUNGGOL DR,1.39828453335364,103.916255328466
4273,303B PUNGGOL CTRL,1.40391687264544,103.905531342934
4274,624C PUNGGOL CTRL,1.40049144817147,103.911982951019
4275,645 PUNGGOL CTRL,1.39777616974228,103.916277438
4276,679C PUNGGOL DR,1.40641380778331,103.908805683601
4277,305D PUNGGOL DR,1.40583208354561,103.906790979853
4278,665C PUNGGOL DR,1.40149164608042,103.914459128885
4279,167B PUNGGOL EAST,1.39422713582442,103.914977357333
4280,269A PUNGGOL FIELD,1.4031490468413,103.898975756502
4281,120A EDGEDALE PLAINS,1.39451217943806,103.907964274268
4282,312A SUMANG LINK,1.41081926900094,103.900371677782
4283,121B EDGEDALE PLAINS,1.39308870276065,103.909041773266
4284,662B EDGEDALE PLAINS,1.40172153675655,103.918690999509
4285,615C EDGEFIELD PLAINS,1.40355883669341,103.910153513143
4286,106B PUNGGOL FIELD,1.39709453228144,103.907955363138
4287,664B PUNGGOL DR,1.40006476990517,103.91785153697
4288,312C SUMANG LINK,1.41090728064356,103.901186089898
4289,313C SUMANG LINK,1.41062885103467,103.901551852458
4290,662C EDGEDALE PLAINS,1.40139181635046,103.918513893557
4291,682A EDGEDALE PLAINS,1.40354774923551,103.916291277867
4292,107A EDGEFIELD PLAINS,1.39719879396476,103.906825785664
4293,668B EDGEFIELD PLAINS,1.40478291873635,103.912978515395
4294,186 PUNGGOL CTRL,1.39856332789659,103.911099973166
4295,302D PUNGGOL PL,1.40458429708747,103.905198651103
4296,302B PUNGGOL PL,1.40437493103842,103.904784032402
4297,273A PUNGGOL PL,1.40228431161544,103.902104278605
4298,169C PUNGGOL FIELD,1.3936210916849,103.91422364645
4299,271A PUNGGOL WALK,1.40374540391316,103.900318866448
4300,310B PUNGGOL WALK,1.40932267495625,103.900801836373
4301,316C PUNGGOL WAY,1.40897577474178,103.897024808292
4302,260C PUNGGOL WAY,1.40524575016039,103.896410927147
4303,316D PUNGGOL WAY,1.40879311418322,103.896812070957
4304,261C PUNGGOL WAY,1.40562302458525,103.896470406908
4305,230 COMPASSVALE WALK,1.38835481994174,103.901270877485
4306,148 RIVERVALE CRES,1.39076215487922,103.905195828794
4307,404B FERNVALE LANE,1.38829654333715,103.873546044227
4308,298A COMPASSVALE ST,1.39516709775093,103.901789456173
4309,290B COMPASSVALE CRES,1.3970326678583,103.897023030475
4310,207C COMPASSVALE LANE,1.38464244032973,103.897952220161
4311,293A COMPASSVALE CRES,1.39653303935383,103.895867598027
4312,158B RIVERVALE CRES,1.38841338018717,103.906676179338
4313,157A RIVERVALE CRES,1.38785512397153,103.908392900982
4314,123C RIVERVALE DR,1.38640852201004,103.902222112406
4315,197 RIVERVALE DR,1.39260720460019,103.903563470108
4316,124A RIVERVALE DR,1.38813306745378,103.902176145817
4317,123 RIVERVALE DR,1.38645543463935,103.903157870017
4318,196 RIVERVALE DR,1.39283679521508,103.903146292304
4319,192A RIVERVALE DR,1.39432549389416,103.90346799803
4320,134 RIVERVALE ST,1.38786467702645,103.904672885312
4321,282C SENGKANG EAST AVE,1.38509615954884,103.892548305538
4322,279B SENGKANG EAST AVE,1.38541559450444,103.892986078183
4323,325A SENGKANG EAST WAY,1.3936550850698,103.890915195653
4324,325B SENGKANG EAST WAY,1.39290849913155,103.89067545184
4325,122 SENGKANG EAST WAY,1.38655148699146,103.9067414866
4326,289A COMPASSVALE CRES,1.39771199967972,103.897719773987
4327,316B ANCHORVALE LINK,1.39284937868558,103.888820766704
4328,202C SENGKANG EAST RD,1.38753228222895,103.892967111261
4329,451B SENGKANG WEST WAY,1.39429892681927,103.87454741629
4330,450A SENGKANG WEST WAY,1.39446814841577,103.873506723327
4331,438A SENGKANG WEST AVE,1.39274604000734,103.877421746156
4332,260A SENGKANG EAST WAY,1.39314109071501,103.895569385627
4333,261B SENGKANG EAST WAY,1.39349896369795,103.89430473141
4334,281B SENGKANG EAST AVE,1.38572826679961,103.891859601685
4335,274B COMPASSVALE BOW,1.38192277086883,103.890875719274
4336,271A SENGKANG CTRL,1.38595588536248,103.894654799481
4337,271C SENGKANG CTRL,1.38501243481986,103.89441489532
4338,107 RIVERVALE WALK,1.38300501325196,103.900272453522
4339,128 RIVERVALE ST,1.39049049629367,103.902688503849
4340,125 RIVERVALE ST,1.38897036410307,103.903044791469
4341,452A SENGKANG WEST WAY,1.39354732029357,103.874486020747
4342,336D ANCHORVALE CRES,1.39776902487201,103.888235889907
4343,335A ANCHORVALE CRES,1.39835828293606,103.889074371303
4344,320D ANCHORVALE DR,1.3909522124166,103.891815990371
4345,301B ANCHORVALE DR,1.38930683858364,103.891098273363
4346,322B ANCHORVALE DR,1.39134223763825,103.891903586971
4347,319B ANCHORVALE DR,1.39139722657163,103.890466407379
4348,314B ANCHORVALE LINK,1.39104986151367,103.888846713825
4349,122A SENGKANG EAST WAY,1.38661451456829,103.906024040147
4350,520C TAMPINES CTRL 8,1.35674170789189,103.939692399456
4351,116 SERANGOON NTH AVE 1,1.3684875699447,103.871588685744
4352,500 SERANGOON NTH AVE 4,1.37452601630701,103.875744233814
4353,507 SERANGOON NTH AVE 4,1.37195725612878,103.875267195326
4354,505 SERANGOON NTH AVE 4,1.37324463481653,103.876301643689
4355,551 SERANGOON NTH AVE 3,1.37235594099349,103.870847793487
4356,249 TAMPINES ST 21,1.35186837515817,103.948463265355
4357,265 TAMPINES ST 21,1.35245349194636,103.950238896388
4358,217 TAMPINES ST 23,1.35416816346776,103.951861755793
4359,419 TAMPINES ST 41,1.35783252178817,103.946726918914
4360,589A MONTREAL DR,1.44970161541843,103.825767137323
4361,145 SERANGOON NTH AVE 1,1.36780607446741,103.872379573915
4362,315B ANCHORVALE RD,1.39217823243959,103.888323166759
4363,117A RIVERVALE DR,1.38317691810934,103.902596601727
4364,302 SERANGOON AVE 2,1.35318021089479,103.867119538611
4365,189C RIVERVALE DR,1.39540188419358,103.903397561036
4366,297B COMPASSVALE ST,1.39473706267062,103.900964937802
4367,203D COMPASSVALE RD,1.38708301673658,103.895447334949
4368,204D COMPASSVALE DR,1.38765175971489,103.895336027145
4369,310A ANCHORVALE RD,1.3909053148199,103.885024959643
4370,245 SERANGOON AVE 2,1.35244085702094,103.869177479529
4371,218 SERANGOON AVE 4,1.35801075096415,103.872138225755
